Name,Team,Position,Overall,Outside Scoring,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Athleticism,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Inside Scoring,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Playmaking,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Defending,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Rebounding,Offensive Rebound,Defensive Rebound,Intangibles,Potential,Total Attributes
Nathan Knight,Minnesota Timberwolves,PF,71,78.82352941176471,82.3529411764706,82.3529411764706,70.58823529411765,98.82352941176471,81.17647058823529,58.8235294117647,84.70588235294117,78.82352941176471,76.47058823529412,88.23529411764706,64.70588235294117,94.11764705882354,100.0,94.11764705882354,74.11764705882354,78.82352941176471,82.3529411764706,76.47058823529412,70.58823529411765,70.58823529411765,70.58823529411765,68.23529411764706,70.58823529411765,52.94117647058823,64.70588235294117,55.294117647058826,37.64705882352941,72.94117647058823,34.11764705882353,64.70588235294117,76.47058823529412,43.529411764705884,54.11764705882353,84.70588235294117,50.588235294117645,76.47058823529412,58.8235294117647,70.58823529411765,83.52941176470588,87.05882352941177,80.0,70.58823529411765,83.52941176470588,"2,346"
Zion Williamson,New Orleans Pelicans,PF,89,81.81818181818181,92.92929292929293,70.70707070707071,70.70707070707071,70.70707070707071,90.9090909090909,95.95959595959596,89.8989898989899,86.86868686868686,86.86868686868686,90.9090909090909,100.0,90.9090909090909,95.95959595959596,80.8080808080808,90.9090909090909,98.98989898989899,95.95959595959596,97.97979797979798,84.84848484848484,75.75757575757575,89.8989898989899,96.96969696969697,85.85858585858585,72.72727272727273,65.65656565656566,78.78787878787878,74.74747474747475,72.72727272727273,69.6969696969697,58.58585858585859,59.5959595959596,55.55555555555556,41.41414141414141,57.57575757575758,76.76767676767676,64.64646464646465,70.70707070707071,40.4040404040404,73.73737373737374,67.67676767676768,78.78787878787878,70.70707070707071,96.96969696969697,"2,963"
Brandon Ingram,New Orleans Pelicans,PF,84,88.42105263157895,89.47368421052632,98.94736842105263,86.3157894736842,92.63157894736842,73.6842105263158,89.47368421052632,78.94736842105263,77.89473684210526,77.89473684210526,44.21052631578947,81.05263157894737,100.0,84.21052631578948,89.47368421052632,75.78947368421052,84.21052631578948,68.42105263157895,88.42105263157895,67.36842105263158,73.6842105263158,73.6842105263158,65.26315789473684,84.21052631578948,78.94736842105263,78.94736842105263,89.47368421052632,73.6842105263158,78.94736842105263,74.73684210526316,63.1578947368421,64.21052631578948,72.63157894736842,38.94736842105263,58.94736842105263,75.78947368421052,78.94736842105263,71.57894736842105,42.10526315789474,49.473684210526315,35.78947368421053,63.1578947368421,84.21052631578948,92.63157894736842,"2,722"
Trey Murphy,New Orleans Pelicans,PF,72,84.70588235294117,82.3529411764706,84.70588235294117,92.94117647058823,98.82352941176471,94.11764705882354,52.94117647058823,92.94117647058823,98.82352941176471,98.82352941176471,70.58823529411765,96.47058823529412,100.0,88.23529411764706,94.11764705882354,62.35294117647059,82.3529411764706,76.47058823529412,88.23529411764706,49.411764705882355,51.76470588235294,50.588235294117645,36.470588235294116,67.05882352941177,65.88235294117646,69.41176470588235,58.8235294117647,87.05882352941177,75.29411764705883,41.1764705882353,74.11764705882354,81.17647058823529,81.17647058823529,58.8235294117647,58.8235294117647,82.3529411764706,81.17647058823529,69.41176470588235,76.47058823529412,57.64705882352941,51.76470588235294,63.529411764705884,70.58823529411765,94.11764705882354,"2,428"
Naji Marshall,New Orleans Pelicans,PF,72,78.82352941176471,74.11764705882354,84.70588235294117,89.41176470588235,80.0,70.58823529411765,76.47058823529412,83.52941176470588,72.94117647058823,72.94117647058823,70.58823529411765,88.23529411764706,100.0,82.3529411764706,94.11764705882354,71.76470588235294,82.3529411764706,52.94117647058823,76.47058823529412,70.58823529411765,70.58823529411765,74.11764705882354,51.76470588235294,94.11764705882354,78.82352941176471,78.82352941176471,82.3529411764706,72.94117647058823,83.52941176470588,74.11764705882354,65.88235294117646,61.1764705882353,70.58823529411765,62.35294117647059,62.35294117647059,76.47058823529412,72.94117647058823,75.29411764705883,47.05882352941177,67.05882352941177,42.35294117647059,90.58823529411765,94.11764705882354,87.05882352941177,"2,434"
Julius Randle,New York Knicks,PF,87,87.75510204081633,93.87755102040816,85.71428571428571,84.6938775510204,82.65306122448979,81.63265306122449,100.0,84.6938775510204,74.48979591836735,77.55102040816327,88.77551020408163,70.40816326530613,96.93877551020408,96.93877551020408,85.71428571428571,84.6938775510204,93.87755102040816,86.73469387755102,81.63265306122449,80.61224489795919,61.224489795918366,87.75510204081633,89.79591836734694,96.93877551020408,76.53061224489795,75.51020408163265,78.57142857142857,69.38775510204081,85.71428571428571,74.48979591836735,64.28571428571429,78.57142857142857,74.48979591836735,40.816326530612244,40.816326530612244,77.55102040816327,74.48979591836735,53.06122448979592,76.53061224489795,78.57142857142857,67.34693877551021,88.77551020408163,61.224489795918366,88.77551020408163,"2,944"
Obi Toppin,New York Knicks,PF,77,86.66666666666667,88.88888888888889,86.66666666666667,82.22222222222223,81.11111111111111,100.0,77.77777777777777,86.66666666666667,77.77777777777777,76.66666666666667,82.22222222222223,100.0,97.77777777777777,77.77777777777777,97.77777777777777,82.22222222222223,77.77777777777777,94.44444444444444,100.0,74.44444444444444,74.44444444444444,76.66666666666667,55.55555555555556,100.0,57.77777777777778,61.111111111111114,66.66666666666667,62.22222222222222,65.55555555555556,35.55555555555556,56.666666666666664,73.33333333333333,53.333333333333336,44.44444444444444,67.77777777777777,52.22222222222222,68.88888888888889,52.22222222222222,44.44444444444444,64.44444444444444,51.111111111111114,76.66666666666667,83.33333333333333,91.11111111111111,"2,547"
Kevin Knox II,New York Knicks,PF,72,59.183673469387756,56.12244897959184,56.12244897959184,81.63265306122449,66.3265306122449,56.12244897959184,40.816326530612244,79.59183673469387,76.53061224489795,76.53061224489795,71.42857142857143,81.63265306122449,91.83673469387755,74.48979591836735,83.6734693877551,65.3061224489796,68.36734693877551,66.3265306122449,76.53061224489795,60.204081632653065,53.06122448979592,69.38775510204081,50.0,79.59183673469387,60.204081632653065,60.204081632653065,76.53061224489795,73.46938775510205,61.224489795918366,31.632653061224488,59.183673469387756,58.16326530612245,70.40816326530613,41.83673469387755,52.04081632653061,73.46938775510205,69.38775510204081,70.40816326530613,40.816326530612244,45.91836734693877,36.734693877551024,55.10204081632653,100.0,76.53061224489795,"2,435"
Luka Samanic,New York Knicks,PF,71,78.75,92.5,85.0,88.75,62.5,81.25,62.5,93.75,90.0,92.5,78.75,98.75,100.0,93.75,100.0,80.0,93.75,81.25,75.0,80.0,77.5,86.25,55.0,87.5,70.0,73.75,80.0,71.25,85.0,41.25,70.0,73.75,60.0,51.25,77.5,75.0,93.75,65.0,62.5,77.5,65.0,88.75,81.25,93.75,"2,401"
Jericho Sims,New York Knicks,PF,68,57.64705882352941,80.0,81.17647058823529,30.58823529411765,61.1764705882353,58.8235294117647,35.294117647058826,92.94117647058823,94.11764705882354,94.11764705882354,76.47058823529412,97.6470588235294,100.0,94.11764705882354,94.11764705882354,77.6470588235294,75.29411764705883,94.11764705882354,94.11764705882354,70.58823529411765,70.58823529411765,70.58823529411765,47.05882352941177,94.11764705882354,37.64705882352941,35.294117647058826,41.1764705882353,40.0,37.64705882352941,35.294117647058826,61.1764705882353,77.6470588235294,47.05882352941177,57.64705882352941,68.23529411764706,49.411764705882355,77.6470588235294,64.70588235294117,47.05882352941177,81.17647058823529,82.3529411764706,78.82352941176471,35.294117647058826,89.41176470588235,"2,192"
Derrick Favors,Oklahoma City Thunder,PF,77,73.33333333333333,98.88888888888889,78.88888888888889,57.77777777777778,82.22222222222223,66.66666666666667,55.55555555555556,81.11111111111111,72.22222222222223,61.111111111111114,94.44444444444444,84.44444444444444,88.88888888888889,77.77777777777777,88.88888888888889,80.0,86.66666666666667,94.44444444444444,77.77777777777777,85.55555555555556,80.0,85.55555555555556,55.55555555555556,77.77777777777777,51.111111111111114,44.44444444444444,55.55555555555556,45.55555555555556,76.66666666666667,34.44444444444444,71.11111111111111,83.33333333333333,70.0,47.77777777777778,95.55555555555556,68.88888888888889,77.77777777777777,50.0,72.22222222222223,96.66666666666667,100.0,92.22222222222223,33.333333333333336,85.55555555555556,"2,506"
Aleksej Pokusevski,Oklahoma City Thunder,PF,75,77.89473684210526,73.6842105263158,75.78947368421052,73.6842105263158,83.15789473684211,89.47368421052632,68.42105263157895,68.42105263157895,63.1578947368421,63.1578947368421,51.578947368421055,63.1578947368421,88.42105263157895,63.1578947368421,83.15789473684211,65.26315789473684,74.73684210526316,73.6842105263158,73.6842105263158,56.8421052631579,56.8421052631579,65.26315789473684,42.10526315789474,78.94736842105263,57.89473684210526,62.10526315789474,65.26315789473684,54.73684210526316,56.8421052631579,52.63157894736842,62.10526315789474,70.52631578947368,70.52631578947368,37.89473684210526,76.84210526315789,56.8421052631579,70.52631578947368,60.0,52.63157894736842,56.8421052631579,40.0,72.63157894736842,100.0,84.21052631578948,"2,419"
Darius Bazley,Oklahoma City Thunder,PF,75,78.94736842105263,65.26315789473684,73.6842105263158,75.78947368421052,71.57894736842105,100.0,89.47368421052632,78.94736842105263,76.84210526315789,78.94736842105263,63.1578947368421,86.3157894736842,84.21052631578948,78.94736842105263,84.21052631578948,66.3157894736842,83.15789473684211,52.63157894736842,84.21052631578948,62.10526315789474,56.8421052631579,52.63157894736842,56.8421052631579,84.21052631578948,57.89473684210526,52.63157894736842,72.63157894736842,73.6842105263158,49.473684210526315,38.94736842105263,54.73684210526316,57.89473684210526,58.94736842105263,36.8421052631579,54.73684210526316,70.52631578947368,63.1578947368421,62.10526315789474,36.8421052631579,63.1578947368421,42.10526315789474,83.15789473684211,89.47368421052632,82.10526315789474,"2,457"
Isaiah Roby,Oklahoma City Thunder,PF,74,82.10526315789474,91.57894736842105,73.6842105263158,72.63157894736842,78.94736842105263,100.0,73.6842105263158,80.0,77.89473684210526,75.78947368421052,63.1578947368421,83.15789473684211,84.21052631578948,89.47368421052632,84.21052631578948,70.52631578947368,78.94736842105263,78.94736842105263,78.94736842105263,52.63157894736842,53.68421052631579,65.26315789473684,63.1578947368421,89.47368421052632,51.578947368421055,50.526315789473685,57.89473684210526,52.63157894736842,49.473684210526315,45.26315789473684,61.05263157894737,65.26315789473684,63.1578947368421,51.578947368421055,65.26315789473684,66.3157894736842,63.1578947368421,63.1578947368421,52.63157894736842,68.42105263157895,60.0,75.78947368421052,78.94736842105263,80.0,"2,518"
Gabriel Deck,Oklahoma City Thunder,PF,74,90.36144578313252,84.33734939759036,90.36144578313252,92.7710843373494,100.0,93.97590361445783,78.3132530120482,87.95180722891567,81.92771084337349,83.13253012048193,77.10843373493977,84.33734939759036,96.3855421686747,97.59036144578313,95.18072289156626,73.49397590361446,89.1566265060241,48.19277108433735,78.3132530120482,74.6987951807229,77.10843373493977,77.10843373493977,72.28915662650603,66.26506024096386,83.13253012048193,89.1566265060241,81.92771084337349,80.72289156626506,84.33734939759036,78.3132530120482,59.036144578313255,66.26506024096386,67.46987951807229,63.855421686746986,30.120481927710845,79.51807228915662,62.65060240963855,62.65060240963855,42.16867469879518,71.08433734939759,75.90361445783132,65.06024096385542,90.36144578313252,89.1566265060241,"2,447"
Mike Muscala,Oklahoma City Thunder,PF,74,91.20879120879121,97.8021978021978,87.91208791208791,86.81318681318682,100.0,93.4065934065934,82.41758241758242,71.42857142857143,47.252747252747255,40.65934065934066,83.51648351648352,63.73626373626374,86.81318681318682,87.91208791208791,86.81318681318682,71.42857142857143,70.32967032967034,82.41758241758242,65.93406593406593,74.72527472527473,70.32967032967034,72.52747252747253,64.83516483516483,70.32967032967034,51.64835164835165,65.93406593406593,46.15384615384615,43.956043956043956,65.93406593406593,36.26373626373626,59.34065934065934,74.72527472527473,58.24175824175824,35.16483516483517,60.43956043956044,59.34065934065934,73.62637362637362,59.34065934065934,49.45054945054945,61.53846153846154,43.956043956043956,78.02197802197803,49.45054945054945,81.31868131868131,"2,364"
Jeremiah Robinson-Earl,Oklahoma City Thunder,PF,73,80.0,83.52941176470588,77.6470588235294,80.0,84.70588235294117,100.0,52.94117647058823,82.3529411764706,72.94117647058823,72.94117647058823,70.58823529411765,81.17647058823529,94.11764705882354,94.11764705882354,94.11764705882354,75.29411764705883,82.3529411764706,82.3529411764706,82.3529411764706,75.29411764705883,76.47058823529412,77.6470588235294,47.05882352941177,82.3529411764706,71.76470588235294,76.47058823529412,81.17647058823529,64.70588235294117,77.6470588235294,58.8235294117647,64.70588235294117,77.6470588235294,47.05882352941177,61.1764705882353,72.94117647058823,68.23529411764706,77.6470588235294,61.1764705882353,52.94117647058823,80.0,78.82352941176471,81.17647058823529,58.8235294117647,91.76470588235294,"2,425"
Jonathan Isaac,Orlando Magic,PF,80,67.74193548387096,69.89247311827957,81.72043010752688,82.79569892473118,82.79569892473118,53.763440860215056,32.25806451612903,82.79569892473118,78.49462365591398,81.72043010752688,75.26881720430107,86.02150537634408,91.39784946236558,96.7741935483871,72.04301075268818,69.89247311827957,72.04301075268818,64.51612903225806,88.17204301075269,66.66666666666667,73.11827956989248,80.64516129032258,37.634408602150536,73.11827956989248,63.44086021505376,69.89247311827957,81.72043010752688,70.96774193548387,59.13978494623656,35.483870967741936,90.3225806451613,80.64516129032258,92.47311827956989,89.24731182795699,100.0,90.3225806451613,90.3225806451613,91.39784946236558,91.39784946236558,69.89247311827957,60.215053763440864,79.56989247311827,75.26881720430107,86.02150537634408,"2,683"
Franz Wagner,Orlando Magic,PF,76,91.76470588235294,82.3529411764706,85.88235294117646,91.76470588235294,98.82352941176471,88.23529411764706,100.0,84.70588235294117,75.29411764705883,75.29411764705883,76.47058823529412,76.47058823529412,100.0,94.11764705882354,94.11764705882354,72.94117647058823,85.88235294117646,64.70588235294117,76.47058823529412,67.05882352941177,69.41176470588235,69.41176470588235,58.8235294117647,89.41176470588235,77.6470588235294,82.3529411764706,85.88235294117646,70.58823529411765,81.17647058823529,69.41176470588235,78.82352941176471,65.88235294117646,81.17647058823529,80.0,76.47058823529412,85.88235294117646,81.17647058823529,80.0,76.47058823529412,62.35294117647059,49.411764705882355,75.29411764705883,58.8235294117647,96.47058823529412,"2,564"
Chuma Okeke,Orlando Magic,PF,75,91.76470588235294,83.52941176470588,98.82352941176471,94.11764705882354,88.23529411764706,100.0,88.23529411764706,85.88235294117646,82.3529411764706,82.3529411764706,70.58823529411765,87.05882352941177,94.11764705882354,94.11764705882354,94.11764705882354,63.529411764705884,82.3529411764706,52.94117647058823,58.8235294117647,56.470588235294116,61.1764705882353,62.35294117647059,47.05882352941177,82.3529411764706,74.11764705882354,76.47058823529412,81.17647058823529,76.47058823529412,77.6470588235294,58.8235294117647,80.0,74.11764705882354,94.11764705882354,74.11764705882354,67.05882352941177,95.29411764705883,90.58823529411765,88.23529411764706,52.94117647058823,60.0,50.588235294117645,68.23529411764706,82.3529411764706,92.94117647058823,"2,518"
Moritz Wagner,Orlando Magic,PF,72,90.58823529411765,97.6470588235294,91.76470588235294,94.11764705882354,92.94117647058823,82.3529411764706,82.3529411764706,91.76470588235294,85.88235294117646,78.82352941176471,91.76470588235294,88.23529411764706,100.0,100.0,95.29411764705883,80.0,82.3529411764706,88.23529411764706,76.47058823529412,78.82352941176471,78.82352941176471,80.0,63.529411764705884,89.41176470588235,57.64705882352941,63.529411764705884,49.411764705882355,62.35294117647059,64.70588235294117,45.88235294117647,58.8235294117647,68.23529411764706,47.05882352941177,57.64705882352941,72.94117647058823,55.294117647058826,68.23529411764706,63.529411764705884,41.1764705882353,67.05882352941177,51.76470588235294,81.17647058823529,70.58823529411765,91.76470588235294,"2,443"
Ignas Brazdeikis,Orlando Magic,PF,69,76.84210526315789,77.89473684210526,77.89473684210526,81.05263157894737,81.05263157894737,100.0,42.10526315789474,73.6842105263158,65.26315789473684,67.36842105263158,50.526315789473685,78.94736842105263,84.21052631578948,84.21052631578948,84.21052631578948,50.526315789473685,73.6842105263158,31.57894736842105,68.42105263157895,40.0,38.94736842105263,31.57894736842105,46.31578947368421,71.57894736842105,61.05263157894737,64.21052631578948,73.6842105263158,63.1578947368421,63.1578947368421,43.1578947368421,51.578947368421055,60.0,62.10526315789474,36.8421052631579,53.68421052631579,71.57894736842105,52.63157894736842,46.31578947368421,31.57894736842105,57.89473684210526,49.473684210526315,65.26315789473684,57.89473684210526,82.10526315789474,"2,236"
Tobias Harris,Philadelphia 76ers,PF,87,93.6842105263158,97.89473684210526,94.73684210526316,88.42105263157895,93.6842105263158,89.47368421052632,94.73684210526316,81.05263157894737,78.94736842105263,62.10526315789474,76.84210526315789,83.15789473684211,100.0,76.84210526315789,86.3157894736842,81.05263157894737,89.47368421052632,68.42105263157895,78.94736842105263,73.6842105263158,73.6842105263158,87.36842105263158,76.84210526315789,100.0,74.73684210526316,81.05263157894737,81.05263157894737,58.94736842105263,84.21052631578948,69.47368421052632,63.1578947368421,62.10526315789474,61.05263157894737,43.1578947368421,65.26315789473684,70.52631578947368,69.47368421052632,67.36842105263158,63.1578947368421,61.05263157894737,44.21052631578947,76.84210526315789,73.6842105263158,89.47368421052632,"2,786"
Ben Simmons,Philadelphia 76ers,PF,84,68.36734693877551,85.71428571428571,46.93877551020408,59.183673469387756,62.244897959183675,71.42857142857143,86.73469387755102,90.81632653061224,93.87755102040816,93.87755102040816,81.63265306122449,86.73469387755102,98.9795918367347,98.9795918367347,84.6938775510204,85.71428571428571,91.83673469387755,84.6938775510204,87.75510204081633,77.55102040816327,74.48979591836735,79.59183673469387,91.83673469387755,100.0,84.6938775510204,80.61224489795919,87.75510204081633,85.71428571428571,90.81632653061224,77.55102040816327,84.6938775510204,80.61224489795919,88.77551020408163,84.6938775510204,57.142857142857146,86.73469387755102,90.81632653061224,93.87755102040816,91.83673469387755,63.265306122448976,53.06122448979592,73.46938775510205,51.02040816326531,88.77551020408163,"3,040"
Matisse Thybulle,Philadelphia 76ers,PF,76,56.12244897959184,48.97959183673469,48.97959183673469,75.51020408163265,61.224489795918366,76.53061224489795,25.510204081632654,75.51020408163265,77.55102040816327,77.55102040816327,60.204081632653065,71.42857142857143,86.73469387755102,76.53061224489795,81.63265306122449,44.89795918367347,66.3265306122449,35.714285714285715,71.42857142857143,30.612244897959183,30.612244897959183,30.612244897959183,25.510204081632654,71.42857142857143,52.04081632653061,56.12244897959184,66.3265306122449,70.40816326530613,35.714285714285715,32.6530612244898,86.73469387755102,61.224489795918366,90.81632653061224,100.0,85.71428571428571,90.81632653061224,89.79591836734694,91.83673469387755,86.73469387755102,41.83673469387755,37.755102040816325,44.89795918367347,40.816326530612244,80.61224489795919,"2,345"
Georges Niang,Philadelphia 76ers,PF,75,88.63636363636364,97.72727272727273,86.36363636363636,96.5909090909091,94.31818181818181,73.86363636363636,85.22727272727273,77.27272727272727,50.0,52.27272727272727,68.18181818181819,81.81818181818181,100.0,90.9090909090909,95.45454545454545,68.18181818181819,79.54545454545455,28.40909090909091,56.81818181818182,79.54545454545455,80.68181818181819,79.54545454545455,57.95454545454545,84.0909090909091,63.63636363636363,73.86363636363636,76.13636363636364,50.0,79.54545454545455,37.5,57.95454545454545,68.18181818181819,62.5,43.18181818181818,45.45454545454545,62.5,70.45454545454545,68.18181818181819,45.45454545454545,54.54545454545455,43.18181818181818,65.9090909090909,68.18181818181819,84.0909090909091,"2,344"
Paul Reed,Philadelphia 76ers,PF,72,71.11111111111111,77.77777777777777,77.77777777777777,73.33333333333333,82.22222222222223,77.77777777777777,38.888888888888886,72.22222222222223,54.44444444444444,52.22222222222222,68.88888888888889,72.22222222222223,88.88888888888889,77.77777777777777,88.88888888888889,67.77777777777777,71.11111111111111,88.88888888888889,77.77777777777777,55.55555555555556,52.22222222222222,57.77777777777778,63.333333333333336,77.77777777777777,50.0,53.333333333333336,57.77777777777778,45.55555555555556,48.888888888888886,46.666666666666664,66.66666666666667,76.66666666666667,47.77777777777778,77.77777777777777,92.22222222222223,57.77777777777778,73.33333333333333,64.44444444444444,44.44444444444444,86.66666666666667,92.22222222222223,80.0,100.0,83.33333333333333,"2,356"
Mikal Bridges,Phoenix Suns,PF,82,88.42105263157895,98.94736842105263,83.15789473684211,88.42105263157895,86.3157894736842,86.3157894736842,84.21052631578948,87.36842105263158,84.21052631578948,84.21052631578948,65.26315789473684,89.47368421052632,96.84210526315789,100.0,88.42105263157895,57.89473684210526,78.94736842105263,42.10526315789474,78.94736842105263,36.8421052631579,44.21052631578947,56.8421052631579,36.8421052631579,84.21052631578948,74.73684210526316,82.10526315789474,83.15789473684211,75.78947368421052,92.63157894736842,38.94736842105263,83.15789473684211,72.63157894736842,86.3157894736842,87.36842105263158,66.3157894736842,84.21052631578948,86.3157894736842,90.52631578947368,89.47368421052632,50.526315789473685,45.26315789473684,54.73684210526316,78.94736842105263,88.42105263157895,"2,753"
Dario Saric,Phoenix Suns,PF,77,84.78260869565217,86.95652173913044,70.65217391304348,84.78260869565217,94.56521739130434,86.95652173913044,86.95652173913044,78.26086956521739,68.47826086956522,75.0,70.65217391304348,65.21739130434783,89.1304347826087,93.47826086956522,88.04347826086956,78.26086956521739,85.8695652173913,48.91304347826087,76.08695652173913,80.43478260869566,80.43478260869566,88.04347826086956,65.21739130434783,100.0,70.65217391304348,81.52173913043478,75.0,61.95652173913044,91.30434782608695,44.56521739130435,61.95652173913044,76.08695652173913,53.26086956521739,53.26086956521739,38.04347826086956,66.30434782608695,80.43478260869566,54.34782608695652,70.65217391304348,68.47826086956522,59.78260869565217,77.17391304347827,65.21739130434783,83.69565217391305,"2,593"
Cameron Johnson,Phoenix Suns,PF,76,90.9090909090909,100.0,81.81818181818181,90.9090909090909,95.45454545454545,96.5909090909091,79.54545454545455,85.22727272727273,79.54545454545455,78.4090909090909,68.18181818181819,89.77272727272727,96.5909090909091,97.72727272727273,88.63636363636364,70.45454545454545,72.72727272727273,68.18181818181819,68.18181818181819,78.4090909090909,78.4090909090909,78.4090909090909,57.95454545454545,64.77272727272727,59.09090909090909,67.04545454545455,67.04545454545455,48.86363636363637,75.0,39.77272727272727,62.5,62.5,62.5,46.59090909090909,56.81818181818182,62.5,72.72727272727273,62.5,73.86363636363636,53.40909090909091,42.04545454545455,64.77272727272727,96.5909090909091,87.5,"2,463"
Jae Crowder,Phoenix Suns,PF,76,78.49462365591398,74.19354838709677,73.11827956989248,89.24731182795699,81.72043010752688,86.02150537634408,64.51612903225806,87.09677419354838,73.11827956989248,74.19354838709677,88.17204301075269,78.49462365591398,100.0,100.0,95.6989247311828,70.96774193548387,82.79569892473118,75.26881720430107,64.51612903225806,67.74193548387096,69.89247311827957,64.51612903225806,50.53763440860215,91.39784946236558,70.96774193548387,69.89247311827957,80.64516129032258,70.96774193548387,89.24731182795699,43.01075268817204,76.34408602150538,75.26881720430107,83.87096774193549,45.16129032258065,59.13978494623656,81.72043010752688,86.02150537634408,96.7741935483871,80.64516129032258,55.913978494623656,38.70967741935484,72.04301075268818,80.64516129032258,82.79569892473118,"2,680"
Frank Kaminsky III,Phoenix Suns,PF,76,84.44444444444444,94.44444444444444,75.55555555555556,86.66666666666667,63.333333333333336,97.77777777777777,88.88888888888889,77.77777777777777,52.22222222222222,58.888888888888886,73.33333333333333,74.44444444444444,98.88888888888889,94.44444444444444,91.11111111111111,81.11111111111111,86.66666666666667,55.55555555555556,72.22222222222223,87.77777777777777,87.77777777777777,86.66666666666667,75.55555555555556,100.0,53.333333333333336,44.44444444444444,60.0,42.22222222222222,55.55555555555556,66.66666666666667,55.55555555555556,72.22222222222223,44.44444444444444,41.111111111111114,67.77777777777777,46.666666666666664,70.0,55.55555555555556,44.44444444444444,76.66666666666667,58.888888888888886,93.33333333333333,72.22222222222223,84.44444444444444,"2,450"
Abdel Nader,Phoenix Suns,PF,72,86.17021276595744,88.29787234042553,74.46808510638297,87.23404255319149,88.29787234042553,100.0,79.7872340425532,78.72340425531915,76.59574468085107,78.72340425531915,55.319148936170215,84.04255319148936,85.1063829787234,79.7872340425532,92.55319148936171,58.51063829787234,85.1063829787234,42.5531914893617,74.46808510638297,37.234042553191486,40.42553191489362,31.914893617021278,69.14893617021276,90.42553191489361,64.8936170212766,72.34042553191489,76.59574468085107,67.02127659574468,73.40425531914893,35.1063829787234,55.319148936170215,44.680851063829785,65.95744680851064,44.680851063829785,65.95744680851064,76.59574468085107,62.765957446808514,42.5531914893617,42.5531914893617,55.319148936170215,38.297872340425535,72.34042553191489,74.46808510638297,79.7872340425532,"2,422"
Jalen Smith,Phoenix Suns,PF,71,79.06976744186046,86.04651162790698,89.53488372093024,81.3953488372093,83.72093023255815,79.06976744186046,52.325581395348834,87.20930232558139,79.06976744186046,79.06976744186046,75.5813953488372,100.0,95.34883720930233,87.20930232558139,93.02325581395348,80.23255813953489,69.76744186046511,98.83720930232558,93.02325581395348,79.06976744186046,76.74418604651163,77.90697674418605,54.651162790697676,93.02325581395348,43.02325581395349,33.72093023255814,44.18604651162791,56.97674418604651,46.51162790697674,32.55813953488372,65.11627906976744,81.3953488372093,55.81395348837209,32.55813953488372,79.06976744186046,72.09302325581395,84.88372093023256,51.16279069767442,63.95348837209303,75.5813953488372,59.30232558139535,91.86046511627907,52.325581395348834,91.86046511627907,"2,369"
Chandler Hutchison,Phoenix Suns,PF,71,85.5421686746988,95.18072289156626,84.33734939759036,89.1566265060241,71.08433734939759,84.33734939759036,90.36144578313252,90.36144578313252,96.3855421686747,85.5421686746988,83.13253012048193,92.7710843373494,96.3855421686747,78.3132530120482,100.0,69.87951807228916,93.97590361445783,48.19277108433735,90.36144578313252,36.144578313253014,54.21686746987952,57.83132530120482,79.51807228915662,96.3855421686747,72.28915662650603,78.3132530120482,84.33734939759036,83.13253012048193,74.6987951807229,38.55421686746988,69.87951807228916,48.19277108433735,84.33734939759036,55.42168674698795,61.44578313253012,84.33734939759036,78.3132530120482,90.36144578313252,54.21686746987952,69.87951807228916,40.963855421686745,97.59036144578313,48.19277108433735,89.1566265060241,"2,403"
Larry Nance Jr.,Portland Trail Blazers,PF,77,82.10526315789474,85.26315789473684,83.15789473684211,83.15789473684211,64.21052631578948,100.0,73.6842105263158,81.05263157894737,68.42105263157895,63.1578947368421,72.63157894736842,90.52631578947368,92.63157894736842,89.47368421052632,87.36842105263158,73.6842105263158,75.78947368421052,89.47368421052632,89.47368421052632,61.05263157894737,56.8421052631579,72.63157894736842,63.1578947368421,82.10526315789474,65.26315789473684,72.63157894736842,67.36842105263158,51.578947368421055,73.6842105263158,60.0,70.52631578947368,71.57894736842105,50.526315789473685,90.52631578947368,55.78947368421053,64.21052631578948,78.94736842105263,93.6842105263158,57.89473684210526,66.3157894736842,54.73684210526316,76.84210526315789,73.6842105263158,82.10526315789474,"2,679"
Cody Zeller,Portland Trail Blazers,PF,77,75.78947368421052,90.52631578947368,73.6842105263158,40.0,76.84210526315789,84.21052631578948,89.47368421052632,80.0,73.6842105263158,42.10526315789474,78.94736842105263,84.21052631578948,93.6842105263158,100.0,88.42105263157895,77.89473684210526,71.57894736842105,78.94736842105263,78.94736842105263,75.78947368421052,71.57894736842105,83.15789473684211,78.94736842105263,83.15789473684211,53.68421052631579,71.57894736842105,42.10526315789474,32.63157894736842,67.36842105263158,52.63157894736842,57.89473684210526,63.1578947368421,38.94736842105263,43.1578947368421,58.94736842105263,56.8421052631579,80.0,63.1578947368421,57.89473684210526,87.36842105263158,87.36842105263158,86.3157894736842,57.89473684210526,82.10526315789474,"2,546"
